name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New York,2018-01-01,23.8,10,16.3,22.7,-1,8,3.7,58,0,0,0,,0,0,44.3,14.8,291.8,1027.6,0.3,9.9,106.3,9.2,5,,2018-01-01T07:20:10,2018-01-01T16:39:19,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-01-02,28.9,15.9,21,19.1,1.6,9.1,9.6,61.4,0,0,0,,0,0,30.5,16.8,262.9,1028,0.6,9.9,104.3,9,5,,2018-01-02T07:20:15,2018-01-02T16:40:11,0.52,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-03,32.9,17.9,24.7,30.1,5.7,16.3,10.7,55.8,0.213,100,37.5,"rain,snow",0.2,0,44.7,13.5,262.1,1024.2,2.9,9.9,91.5,7.9,4,,2018-01-03T07:20:18,2018-01-03T16:41:04,0.55,"Snow, Rain",Clear conditions throughout the day with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-01-04,31.8,21.8,26.7,25,14.4,19.6,19.7,75.9,0.05,100,50,"rain,snow",1,0.5,46.5,13.5,3.7,999.5,90.9,5.6,11.1,0.9,1,,2018-01-04T07:20:19,2018-01-04T16:41:58,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-05,23.7,11.8,17.1,17.2,2.9,8.5,4.9,58.8,0,0,0,,0.5,1.5,42.2,8.7,291.7,1009.2,7,9.9,110.1,9.6,5,,2018-01-05T07:20:18,2018-01-05T16:42:54,0.62,Clear,Clear conditions throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-01-06,25.3,8.9,14,17.8,-7.8,3,-0.8,51.8,0,0,0,,0.4,1.7,39.3,20.4,277,1023.2,1.3,9.9,112.7,9.7,5,,2018-01-06T07:20:14,2018-01-06T16:43:51,0.65,Clear,Clear conditions throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-07,29.2,6.1,15.4,21.5,-6.6,5.5,1.3,54.1,0,0,0,,0,1.7,36.8,17.2,249.3,1032.7,16,9.9,112.9,9.7,5,,2018-01-07T07:20:08,2018-01-07T16:44:49,0.69,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-08,30.9,17.9,25.4,22.8,3.2,15.3,15.3,65.1,0.06,100,20.83,"rain,snow",0,1.6,49.4,15.7,247.9,1022.1,62.9,9.8,49.1,4.2,3,,2018-01-08T07:20:00,2018-01-08T16:45:49,0.75,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-09,46.8,30,36.6,44.5,21.1,31.9,23.9,61.5,0.018,100,8.33,rain,0,1.4,40.3,10.3,274.7,1021.2,16.3,9.9,112,9.7,5,,2018-01-09T07:19:49,2018-01-09T16:46:50,0.75,Rain,Clear conditions throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-10,42.9,31.9,36.5,40.9,24.8,32.7,25.3,63.9,0.084,100,4.17,rain,0,1.1,58.6,8,222.3,1030.8,25.1,9.9,108.5,9.3,5,,2018-01-10T07:19:36,2018-01-10T16:47:52,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-11,51.1,37.3,44,51.1,33.8,42,38.9,82.3,0.009,100,4.17,rain,0,0.6,48.3,8,260.6,1027.2,73.2,9.7,48.3,4.3,2,,2018-01-11T07:19:21,2018-01-11T16:48:56,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-12,60.2,46.2,55.6,60.2,42.3,55.5,54.5,96,0.372,100,45.83,rain,0,0.1,27.7,10.2,202.6,1011.8,100,6.2,11.1,1,0,,2018-01-12T07:19:04,2018-01-12T16:50:00,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-13,56.9,21.7,38.6,56.9,16.4,35,28.7,69.1,0.125,100,29.17,"rain,snow",0,0,35.9,13.4,288,1010.2,51,9.2,96.1,8.3,5,,2018-01-13T07:18:45,2018-01-13T16:51:05,0.89,"Snow, Rain, Partially cloudy",Clearing in the afternoon with a chance of rain or snow throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-14,29.6,17,22.5,24.3,6.4,13.7,7.3,52.5,0,0,0,,0,0,24.2,16.7,35.7,1035.4,0.3,9.9,120.3,10.4,5,,2018-01-14T07:18:23,2018-01-14T16:52:12,0.92,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-15,33,18.9,25.5,23.6,3.8,13.7,16.3,68,0,0,0,,0,0,26.4,19.1,41.7,1036.1,16.3,9.9,101.8,8.8,5,,2018-01-15T07:17:59,2018-01-15T16:53:19,0.95,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-16,37,26,31.9,34.4,16.9,25.9,26.9,81.5,0.009,100,4.17,"rain,snow",0,0,31.1,10.1,51.8,1031.1,88,9.9,43.5,3.7,2,,2018-01-16T07:17:33,2018-01-16T16:54:27,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-17,37.1,25,33.1,37.1,17.4,28,28.3,82.7,0.051,100,37.5,"rain,snow",0,0,39.1,10.2,313.9,1023.5,83.1,9.1,28.8,2.4,2,,2018-01-17T07:17:05,2018-01-17T16:55:35,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-18,32.3,20.8,26.3,24.1,11.5,18.9,11.5,54.1,0,0,0,,0,0,27.7,12.8,302.4,1017,2.5,9.9,119.2,10.4,5,,2018-01-18T07:16:35,2018-01-18T16:56:45,0.06,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-19,40.4,25.3,32.7,34.9,16.9,26.4,14.6,47.3,0,0,0,,0.1,0,23,11.4,258,1016.5,15.4,9.9,76.8,6.8,4,,2018-01-19T07:16:02,2018-01-19T16:57:55,0.09,Clear,Clear conditions throughout the day.,snow,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-01-20,52.6,38,44.5,52.6,31.5,40.1,23.2,42.8,0,0,0,,0,0,31.1,19.7,251.9,1012.8,17.1,9.9,127.5,11,6,,2018-01-20T07:15:28,2018-01-20T16:59:05,0.12,Clear,Clear conditions throughout the day.,clear-day,"72505394728,C9476,KLGA,KNYC,F1417,72503014732"
New York,2018-01-21,50.5,43.1,46.5,50.5,39.4,44.8,29.5,51.5,0,0,0,,0,0,,6.9,295.6,1020.3,40.7,9.9,112.1,9.7,5,,2018-01-21T07:14:51,2018-01-21T17:00:17,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-01-22,49,37.8,42.5,49,31.6,38.8,37,81.3,0.009,100,4.17,rain,0,0,16.1,10.7,54,1020.8,94.7,5.9,57.9,5.1,3,,2018-01-22T07:14:13,2018-01-22T17:01:28,0.19,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-01-23,59.5,37.5,48.3,59.5,32.2,46.3,41.7,80.4,0.301,100,37.5,rain,0,0,32,19,259.3,1006.7,82,5.8,41.9,3.5,3,,2018-01-23T07:13:32,2018-01-23T17:02:40,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-01-24,44.3,28.4,38.7,38.5,18.2,31.5,22.1,50.9,0,0,0,,0,0,27.1,14.8,291.4,1013.5,51.1,9.9,111.3,9.7,6,,2018-01-24T07:12:49,2018-01-24T17:03:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-01-25,34.1,23.3,28.5,29.3,13,20,5.1,38.6,0,0,0,,0,0,23.9,14.9,320.5,1028.1,11.7,9.9,130.8,11.3,6,,2018-01-25T07:12:05,2018-01-25T17:05:06,0.3,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-01-26,38,26.6,31.9,33.9,21.1,27.7,8.6,38.2,0,0,0,,0,0,16.1,10.3,219.2,1037.7,15.4,9.9,126.3,10.8,6,,2018-01-26T07:11:18,2018-01-26T17:06:19,0.33,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-01-27,55.4,35.7,46,55.4,31.3,43.9,31.4,57.8,0,0,0,,0,0,22,11.4,214.2,1029.7,19.2,9.9,105.5,9.2,5,,2018-01-27T07:10:30,2018-01-27T17:07:33,0.37,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-01-28,54.1,46.3,49.7,54.1,42.4,48.7,42,75.4,0.245,100,50,rain,0,0,23,12.4,260.2,1023.7,92.6,9.1,26.3,2.3,2,,2018-01-28T07:09:40,2018-01-28T17:08:47,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-29,46.1,38,42.3,42.6,28.9,35.2,29.3,59.9,0.057,100,4.17,rain,0,0,29.9,19.1,41.9,1020.9,47.9,9.9,64.7,5.5,3,,2018-01-29T07:08:48,2018-01-29T17:10:01,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-30,37.1,26.9,33.2,33.1,21.4,27.5,25.7,74.7,0.045,100,41.67,"rain,snow",0,0,43.4,14.8,356.2,1015.8,93.5,8.9,53.2,4.5,2,,2018-01-30T07:07:54,2018-01-30T17:11:15,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-01-31,34.9,19.9,27.7,30.6,10.4,19.7,12.4,53.1,0.018,100,8.33,"rain,snow",0,0,45.6,20.8,251.3,1021.8,6.6,9.9,132.9,11.6,6,,2018-01-31T07:06:58,2018-01-31T17:12:29,0.5,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-01,43.2,32,38.4,43.1,22.5,33.9,26,61.1,0.002,100,8.33,rain,0,0,48.3,12.7,241.1,1014.2,54,9.9,62.5,5.6,3,,2018-02-01T07:06:01,2018-02-01T17:13:43,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-02,39.9,19,29.7,39.9,8.9,24,17.3,61,0.206,100,37.5,"rain,snow",0,0,46,9.4,296.6,1016.8,71,9.9,102.9,8.8,5,,2018-02-02T07:05:02,2018-02-02T17:14:58,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-03,33,17.9,25.2,25.4,4.9,14.8,10,52.5,0,0,0,,0,0,33.6,15.7,253.5,1028.8,12.5,9.9,126.7,10.8,5,,2018-02-03T07:04:01,2018-02-03T17:16:12,0.6,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-04,46,29.9,37.6,45,20.6,32.7,29.1,72.5,0.856,100,33.33,rain,0,0,20.8,13.5,226.8,1018.5,95.1,9.1,47.3,4,3,,2018-02-04T07:02:58,2018-02-04T17:17:26,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-05,40.9,28.1,34.9,37.2,19.5,29.5,22,62.7,0.065,100,20.83,"rain,snow",0,0,51.9,9.5,270.9,1014.7,25.5,9.7,146.7,12.7,6,,2018-02-05T07:01:54,2018-02-05T17:18:41,0.67,"Snow, Rain, Partially cloudy",Clearing in the afternoon with a chance of rain or snow throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-06,37.1,26.9,32.5,33.3,22.4,27.7,18,54.9,0.037,100,12.5,"rain,snow",0,0,50.7,14.6,262.4,1028,44.8,9.9,53.3,4.5,3,,2018-02-06T07:00:49,2018-02-06T17:19:55,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-07,45.8,30.8,35.8,42,19.4,27.9,30.3,80.9,0.087,100,54.17,"rain,snow",0,0,36.9,18.3,32,1022.8,70.1,8.7,14.2,1.2,1,,2018-02-07T06:59:42,2018-02-07T17:21:09,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-08,36.8,26.9,31.5,33.8,19.4,25.3,17.5,56.4,0.018,100,8.33,"rain,snow",0,0,48.3,13.5,284.1,1026.1,38.4,9.9,154.1,13.2,6,,2018-02-08T06:58:33,2018-02-08T17:22:23,0.77,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-09,38.1,28,32,36,19.3,25.7,20.2,61.6,0,0,0,,0,0,33.3,10,227.1,1032.5,28.3,9.9,81.5,7,5,,2018-02-09T06:57:23,2018-02-09T17:23:37,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-10,50.9,38.1,43.9,50.9,36.6,42.3,40.4,87.6,0.343,100,45.83,rain,0,0,34.4,8.8,309.9,1023.1,79.3,7.8,46.4,4,3,,2018-02-10T06:56:12,2018-02-10T17:24:50,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-11,60.5,43.2,51,60.5,40.8,49.7,50,96.3,1.104,100,87.5,rain,0,0,18.3,12.5,323.1,1014.4,99.9,7.7,20.9,1.7,1,,2018-02-11T06:54:59,2018-02-11T17:26:04,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-12,62.4,35.9,47,62.4,31,44.8,32,58.6,0.071,100,12.5,rain,0,0,39.1,9.1,302.3,1025.7,57.7,9.9,73.4,6.3,4,,2018-02-12T06:53:45,2018-02-12T17:27:17,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-02-13,39.6,29.7,33.9,36,20.7,27.9,19,55.5,0.018,100,8.33,"rain,snow",0,0,45.7,12.6,67,1040.8,19.3,9.9,159.7,13.7,6,,2018-02-13T06:52:29,2018-02-13T17:28:30,0.93,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-14,52,35.1,42.9,52,29.4,39.6,32.9,68.2,0.002,100,8.33,rain,0,0,45.9,8.9,247.5,1025.6,79,9.9,107.9,9.3,5,,2018-02-14T06:51:13,2018-02-14T17:29:43,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-15,57.9,44.2,50.3,57.9,41.3,49.1,46.3,86.3,0.055,100,33.33,rain,0,0,43.7,8,257.6,1010.9,70.9,8.9,59.4,5.1,2,,2018-02-15T06:49:55,2018-02-15T17:30:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-16,57,38,51,57,33.2,50.3,44.6,79.9,0.106,100,58.33,rain,0,0,32.2,8.4,273.2,1006.3,69.3,8.8,39.1,3.4,2,,2018-02-16T06:48:36,2018-02-16T17:32:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-17,40.8,29.8,35.1,37,26.1,29.8,23.3,63.7,0.063,100,29.17,"rain,snow",0.4,0.1,23,12.4,53.8,1025.1,26.3,8.5,126.8,10.9,7,,2018-02-17T06:47:15,2018-02-17T17:33:20,0.06,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-18,48.5,34,40.5,47.7,27.4,37.8,28.1,64,0.049,100,25,"rain,snow",0.3,0.5,53.9,9.1,274.4,1024.2,30.4,9.7,179,15.3,7,,2018-02-18T06:45:54,2018-02-18T17:34:32,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-19,47.9,38,43.6,47.9,33.2,41.1,36.4,76.2,0.021,100,16.67,rain,0,0.1,21.9,8.1,209.5,1030.8,58.9,8.7,79.9,7,4,,2018-02-19T06:44:31,2018-02-19T17:35:43,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-20,68,44.2,55.3,68,42.9,54.2,50.6,85.4,0.018,100,8.33,rain,0,0,44.7,9.3,259.4,1026.1,65.5,6.3,95.5,8.2,5,,2018-02-20T06:43:08,2018-02-20T17:36:55,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-21,75.9,51.3,63.2,75.9,51.3,63.2,55.9,78.5,0.002,100,4.17,rain,0,0,47.2,11.3,255.1,1025.2,58.2,9.3,174.6,14.9,6,,2018-02-21T06:41:43,2018-02-21T17:38:05,0.21,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72505394728,72055399999,72503014732"
New York,2018-02-22,57,38,45.5,57,30.5,40.1,36.4,71.4,0.026,100,29.17,rain,0,0,27.7,19.2,39.7,1035,100,9.6,30,2.6,2,,2018-02-22T06:40:17,2018-02-22T17:39:16,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-23,41,37.1,39,41,29.3,33.2,35.7,87.9,0.014,100,25,rain,0,0,19.7,14.7,44.5,1032.9,100,9,22.7,1.9,1,,2018-02-23T06:38:51,2018-02-23T17:40:26,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-24,53.9,41.1,46.3,53.9,35,43.7,41.1,83.1,0.078,100,25,rain,0,0,43.6,11.1,282.8,1021.5,87.3,9.4,63,5.4,3,,2018-02-24T06:37:23,2018-02-24T17:41:36,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-25,44,42.1,42.8,43.1,33.5,37.3,40,90.1,0.629,100,58.33,rain,0,0,29.8,19.1,42.7,1017.7,100,9.1,22.3,1.8,1,,2018-02-25T06:35:55,2018-02-25T17:42:46,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-26,51.7,43.1,46.3,51.7,38.5,44.1,33.4,63.1,0.036,100,12.5,rain,0,0,42.5,8.2,257.6,1019.9,30.5,9.9,72.1,6.2,4,,2018-02-26T06:34:26,2018-02-26T17:43:55,0.38,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-02-27,57.7,39.8,46.9,57.7,35,45,25.5,43.8,0.073,100,25,rain,0,0,47.2,10,237,1026.3,1.8,9.9,199.7,17.3,7,,2018-02-27T06:32:56,2018-02-27T17:45:04,0.42,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-02-28,61.1,40,49.7,61.1,35.8,47.6,32,51.3,0.065,100,16.67,rain,0,0,51.7,11.2,251.2,1016.9,20.7,9.9,179.7,15.5,7,,2018-02-28T06:31:25,2018-02-28T17:46:13,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-01,57.9,44.9,51.7,57.9,37.4,50.8,39.9,64.9,0.256,100,16.67,rain,0,0,42.5,17.6,45.8,1008.3,48.4,9.6,91.2,7.9,4,,2018-03-01T06:29:53,2018-03-01T17:47:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-02,44.9,35,38.7,38.8,29.4,33.2,35.9,89.5,2.047,100,95.83,"rain,snow",0,0,42.5,19.4,3.2,996.2,100,7.5,14.4,1.2,1,,2018-03-02T06:28:21,2018-03-02T17:48:30,0.52,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-03,49.9,37.9,42.4,48.5,33.1,38.9,29.7,61.1,0.009,100,4.17,rain,0,0,39.1,9.4,356.9,1014.2,72.7,9.9,168.1,14.5,8,,2018-03-03T06:26:48,2018-03-03T17:49:37,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-04,46,35,41.4,44,30.7,37.1,25.9,54.6,0,0,0,,0,0,42.1,11.7,30.3,1019,85.4,9.9,103.9,9,5,,2018-03-04T06:25:15,2018-03-04T17:50:45,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-05,44.8,34,38.7,39.1,30.5,34.9,24.8,57.2,0.009,100,4.17,rain,0,0,34.6,14.6,8.8,1017.3,68,9.9,131.6,11.3,6,,2018-03-05T06:23:41,2018-03-05T17:51:52,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-06,46.9,35,40.5,44.1,31,36.3,28.2,62,0,0,0,,0,0,37.8,11.1,126.5,1016.4,33.9,9.9,218.4,18.8,8,,2018-03-06T06:22:06,2018-03-06T17:52:59,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-07,38.9,34,35.7,32.2,22.8,28,33.2,90.8,1.046,100,79.17,"rain,snow",0.5,0.2,30.1,22.6,35.6,1006.5,99.3,7.4,17,1.1,1,,2018-03-07T06:20:31,2018-03-07T17:54:06,0.68,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-08,40.9,33.7,37.3,36.2,27.6,32.1,28.2,70,0.037,100,12.5,"rain,snow",0.3,0.6,45.7,13.7,269.1,1005.5,77,9.9,110.9,9.5,5,,2018-03-08T06:18:55,2018-03-08T17:55:12,0.72,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-09,44,30.8,36.6,39.1,20.1,28.2,24,60.6,0.016,100,8.33,rain,0.3,0.5,36.1,19.3,265.3,1007,69.9,9.9,147.8,12.8,5,,2018-03-09T06:17:19,2018-03-09T17:56:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-10,40.9,32,37.2,37.1,24.5,30.9,21.3,53,0,0,0,,0,0.2,37.7,15.7,270.4,1013.4,61.9,9.9,150.5,13,6,,2018-03-10T06:15:42,2018-03-10T17:57:24,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-03-11,47.7,33.2,39.8,45.1,27,35.5,20.8,47.1,0,0,0,,0,0.1,39.1,8.1,269.7,1017.5,16.6,9.9,242.9,19.9,8,,2018-03-11T07:14:05,2018-03-11T18:58:30,0.81,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-12,43,34.9,39.3,36.8,26.4,32,28.1,64.3,0.001,100,4.17,rain,0,0.1,26.9,17,42.1,1014.2,42.5,9.9,120.5,10.5,6,,2018-03-12T07:12:28,2018-03-12T18:59:36,0.84,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-13,42.9,34,37.3,39.8,27.4,32.7,29.9,76.4,0.239,100,66.67,"rain,snow",0,0,27.4,14.7,324.5,1004.1,83.8,9.2,79.2,6.7,3,,2018-03-13T07:10:50,2018-03-13T19:00:41,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-14,40.9,32,35.9,33,20.8,26.6,23.1,60,0.029,100,8.33,"rain,snow",0,0,40.8,21.4,266.1,1002.1,51,9.8,186.3,16.1,8,,2018-03-14T07:09:12,2018-03-14T19:01:46,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
